O1;O2;T3;T4;O1_T3;O2_T4
2.489771757983859E-05;-1.4704605895719597E-06;4.7104061584899278E-05;8.2339666434203211E-08;2.2206344005060688E-05;1.5528002560061629E-06
1.0315292056895987E-05;-5.796726465639906E-06;5.7660608222020437E-05;-3.770092519253626E-06;4.7345316165124451E-05;2.02663394638628E-06
-9.9866147567244016E-07;-6.4640544066353777E-06;6.6180313808445016E-05;-5.9207784426731486E-06;6.7178975284117449E-05;5.4327596396222911E-07
-4.8827802314703413E-06;-4.3833751747194784E-06;6.9186126750173845E-05;-4.1075918151603729E-06;7.406890698164419E-05;2.7578335955910554E-07
-4.0573095387905856E-06;-2.1990378709692462E-06;6.6328734835965249E-05;4.4637739999410777E-07;7.0386044374755837E-05;2.6454152709633541E-06
-3.9142103213955926E-06;-9.6180075182194862E-07;6.1798292303869579E-05;5.0011827391596215E-06;6.5712502625265177E-05;5.96298349098157E-06
-8.418866741573224E-06;-2.0689068593267288E-06;5.8145514903138139E-05;7.5871453464145046E-06;6.6564381644711366E-05;9.6560522057412325E-06
-1.7321729817819787E-05;-6.4452662354320634E-06;5.43266830322478E-05;7.5282292740216615E-06;7.1648412850067585E-05;1.3973495509453725E-05
-2.5815532578817184E-05;-1.1186144841649333E-05;4.9862598676910717E-05;5.6402775082293784E-06;7.56781312557279E-05;1.6826422349878711E-05
-2.7971560797062302E-05;-1.1276446850254624E-05;4.4561811719716923E-05;3.5504117916953196E-06;7.2533372516779229E-05;1.4826858641949944E-05
-2.224244633489667E-05;-6.5245535243172644E-06;3.5830615965772882E-05;2.01018066040574E-06;5.8073062300669551E-05;8.5347341847230046E-06
-1.2404449240023221E-05;-1.1736857395350564E-06;2.190177858573748E-05;5.2400141513282909E-07;3.4306227825760705E-05;1.6976871546678855E-06
-2.4435121256389782E-06;3.3993925896698168E-06;5.7713917567226018E-06;-2.1777399004084048E-06;8.21490388236158E-06;-5.5771324900782221E-06
5.5683965413582551E-06;7.2798428618097073E-06;-7.6838849284007065E-06;-5.7291231407116445E-06;-1.3252281469758962E-05;-1.3008966002521352E-05
1.0371571270807026E-05;8.6457995395507616E-06;-1.6952827268909269E-05;-6.9684956420959387E-06;-2.7324398539716295E-05;-1.56142951816467E-05
1.2839764170594428E-05;8.16165213235417E-06;-2.4101024038422713E-05;-4.4378337252412E-06;-3.6940788209017141E-05;-1.2599485857595369E-05
1.4676262136972244E-05;8.7339395011656724E-06;-3.1583849406471252E-05;-5.4920176526043046E-07;-4.6260111543443496E-05;-9.2831412664261021E-06
1.4306489593970795E-05;9.5096479352420569E-06;-3.9972907000185951E-05;2.9918034710831307E-06;-5.4279396594156746E-05;-6.5178444641589263E-06
9.1382568841651826E-06;7.3967118879018651E-06;-4.8330111593845187E-05;6.381529705747595E-06;-5.7468368478010371E-05;-1.01518218215427E-06
9.0910757642310488E-07;2.7949637476094527E-06;-5.6642245955245758E-05;7.9453510679499447E-06;-5.7551353531668863E-05;5.1503873203404916E-06
-6.077162189617149E-06;-1.2610273828857147E-06;-6.5856077533869124E-05;5.8519704777921236E-06;-5.9778915344251976E-05;7.1129978606778379E-06
-9.7437705576822482E-06;-3.4118565924273561E-06;-7.5276531063134808E-05;2.8634182335731058E-06;-6.5532760505452567E-05;6.2752748260004615E-06
-9.3051176917173081E-06;-3.0784016146515142E-06;-8.2688651571864827E-05;3.86476426862734E-06;-7.3383533880147514E-05;6.9431658832788541E-06
-4.7617984265126318E-06;1.2917540270746417E-06;-8.6293673111395922E-05;9.3948179668347954E-06;-8.15318746848833E-05;8.1030639397601538E-06
6.2157778113326346E-07;8.22359085238069E-06;-8.6146365565819557E-05;1.5364604361426576E-05;-8.6767943346952817E-05;7.1410135090458868E-06
3.1555806666226402E-06;1.2366108608637779E-05;-8.48453634704761E-05;1.9117305362085336E-05;-8.800094413709874E-05;6.7511967534475564E-06
2.0927358306663532E-06;1.0997756239829954E-05;-8.4428514365789787E-05;2.1223786062613428E-05;-8.6521250196456144E-05;1.0226029822783474E-05
-9.6394097436963329E-07;7.344779484728102E-06;-8.39496463319905E-05;2.2183849533994181E-05;-8.2985705357620869E-05;1.4839070049266078E-05
-3.7698181546546772E-06;5.3187056931461926E-06;-8.2124327297648011E-05;2.272092539557141E-05;-7.8354509142993339E-05;1.7402219702425219E-05
-5.66219350349186E-06;4.78346031256207E-06;-7.8809537465306172E-05;2.3696679801696094E-05;-7.3147343961814309E-05;1.8913219489134025E-05
-6.8501172765905059E-06;4.1744733160515028E-06;-7.3961075416782512E-05;2.3702717814162223E-05;-6.711095814019201E-05;1.9528244498110722E-05
-7.2983367534058218E-06;3.2091807553510955E-06;-6.7682033725289332E-05;2.1326421962727962E-05;-6.0383696971883508E-05;1.8117241207376866E-05
-8.3344609764150617E-06;2.6675626729619133E-07;-6.142830126344626E-05;1.7805822256211486E-05;-5.30938402870312E-05;1.7539065988915296E-05
-1.1534494462683934E-05;-6.6909170760007821E-06;-5.7331854960279389E-05;1.5439789882169298E-05;-4.5797360497595455E-05;2.2130706958170078E-05
-1.6234599498599303E-05;-1.4891461368215579E-05;-5.5267695581342448E-05;1.5480879196320091E-05;-3.9033096082743145E-05;3.0372340564535672E-05
-2.1200907546455074E-05;-1.9755525067643895E-05;-5.2977599933050061E-05;1.6669940035766946E-05;-3.1776692386594987E-05;3.642546510341084E-05
-2.6359182137456165E-05;-2.0680336424003515E-05;-4.8219935013769745E-05;1.5948153129886721E-05;-2.186075287631358E-05;3.662848955389024E-05
-3.068988555678482E-05;-1.9383683836486475E-05;-4.007082935341569E-05;1.1745350127789404E-05;-9.38094379663087E-06;3.1129033964275877E-05
-3.1344365085453409E-05;-1.6181475786431933E-05;-3.0152932510364484E-05;4.8871265367598206E-06;1.1914325750889243E-06;2.1068602323191752E-05
-2.6573223976487338E-05;-9.5813362663560487E-06;-2.0140095903518437E-05;-2.4648743278675621E-06;6.4331280729689011E-06;7.1164619384884866E-06
-1.7719046479729304E-05;-4.8903986174560834E-07;-9.0752620518959811E-06;-6.5279523853188812E-06;8.6437844278333225E-06;-6.0389125235732724E-06
-7.6100466505301626E-06;6.750409143855458E-06;3.2554232003013138E-06;-5.3589129651368627E-06;1.0865469850831476E-05;-1.210932210899232E-05
1.6714150849601174E-06;1.062507258192158E-05;1.348813944641675E-05;-3.5864062178553356E-06;1.1816724361456633E-05;-1.4211478799776916E-05
8.8111515422582809E-06;1.2372246183397313E-05;1.775651712037551E-05;-6.77154497581528E-06;8.9453655781172287E-06;-1.9143791159212592E-05
1.307977997339198E-05;1.1551897506915983E-05;1.6667967583003365E-05;-1.3069446751469855E-05;3.5881876096113859E-06;-2.4621344258385837E-05
1.5383975832907174E-05;9.35535898356865E-06;1.5181902383656834E-05;-1.6115577272271364E-05;-2.0207344925033961E-07;-2.5470936255840012E-05
1.7288623478511584E-05;9.2950035658460962E-06;1.6690183186502857E-05;-1.3018423809203633E-05;-5.9844029200872709E-07;-2.2313427375049729E-05
1.7849049005089542E-05;1.0575533103246002E-05;2.0643416919711627E-05;-7.031366642689224E-06;2.7943679146220849E-06;-1.7606899745935228E-05
1.4564428384288385E-05;8.4793424357191371E-06;2.5646752290192419E-05;-3.1572796811899388E-06;1.1082323905904034E-05;-1.1636622116909076E-05
8.405559874131736E-06;2.4425937276291303E-06;3.0239597992448744E-05;-3.4662661138970489E-06;2.183403811831701E-05;-5.9088598415261792E-06
3.6809781331042509E-06;-2.5890902150724053E-06;3.2411650232925492E-05;-7.9119926174414E-06;2.873067209982124E-05;-5.322902402368995E-06
2.2179918926090167E-06;-3.8861403928272716E-06;3.2024523955116575E-05;-1.3716139201949364E-05;2.980653206250756E-05;-9.8299988091220923E-06
2.3304173483997165E-06;-2.8642813591158238E-06;3.1949596454330948E-05;-1.4748676067796953E-05;2.9619179105931233E-05;-1.188439470868113E-05
3.3734070078625543E-06;2.7302110090808948E-07;3.4967227129120971E-05;-7.9674941933959057E-06;3.1593820121258415E-05;-8.2405152943039958E-06
5.7221782403930316E-06;4.6212849056217873E-06;4.0825326316300224E-05;3.0738222781524458E-06;3.5103148075907194E-05;-1.5474626274693414E-06
7.6157602983023287E-06;5.4293384110705794E-06;4.6431554702098426E-05;1.3015041566202532E-05;3.8815794403796095E-05;7.5857031551319522E-06
7.7212223859390936E-06;5.9848583583723387E-07;4.7564596775320032E-05;1.8681102988814897E-05;3.9843374389380938E-05;1.8082617152977662E-05
7.7797112071458149E-06;-5.1655554147484328E-06;4.2385286494139279E-05;1.9580212453704191E-05;3.4605575286993463E-05;2.4745767868452624E-05
8.73741683187344E-06;-6.9266580997720153E-06;3.4174197855623814E-05;1.7360686888046032E-05;2.5436781023750372E-05;2.4287344987818047E-05
9.02734999632956E-06;-4.9482304468040486E-06;2.7388500474487671E-05;1.370513984837477E-05;1.8361150478158111E-05;1.8653370295178817E-05
8.51882489135456E-06;-9.006533174242918E-07;2.3451702523828644E-05;9.3257054916981653E-06;1.4932877632474083E-05;1.0226358809122457E-05
9.6918968738815388E-06;6.2726898869739744E-06;2.3701013289116337E-05;4.7406532736178466E-06;1.4009116415234799E-05;-1.5320366133561279E-06
1.4258747481376178E-05;1.64154067286537E-05;2.9177999911425186E-05;1.031709690679086E-06;1.4919252430049009E-05;-1.5383697037974616E-05
2.0886156997686373E-05;2.4526751992995677E-05;3.6308676463241236E-05;1.6880355533421756E-07;1.5422519465554863E-05;-2.435794843766146E-05
2.6033330224574349E-05;2.5771382617330981E-05;4.0236818361109515E-05;2.3189643752279266E-06;1.4203488136535166E-05;-2.3452418242103055E-05
2.6580863636501973E-05;2.002030813044196E-05;3.8983714842055513E-05;4.5797248020547051E-06;1.240285120555354E-05;-1.5440583328387256E-05
2.1298533256210143E-05;9.4749171372142023E-06;3.2353083602294108E-05;4.7110566306106965E-06;1.1054550346083965E-05;-4.7638605066035058E-06
1.1716785493592529E-05;-2.3870419803499233E-06;2.2506505367423749E-05;2.5503659151816063E-06;1.0789719873831219E-05;4.93740789553153E-06
3.1004882532936425E-06;-9.6574623414841987E-06;1.3700120758155341E-05;-1.2778090505258998E-06;1.05996325048617E-05;8.3796532909583E-06
2.9736742901247877E-07;-8.0254512229051283E-06;8.9286116989232069E-06;-6.1143590157031817E-06;8.6312442699107281E-06;1.9110922072019466E-06
2.7329555069035581E-06;1.4143199368043591E-07;7.407054828844678E-06;-1.1765514095515082E-05;4.67409932194112E-06;-1.1906946089195517E-05
6.1194897996370234E-06;7.269576953007982E-06;5.0453182251826069E-06;-1.697312132807462E-05;-1.0741715744544165E-06;-2.4242698281082604E-05
6.9632779544950215E-06;7.6472740274812752E-06;-4.4392822467969968E-07;-1.9546488937720456E-05;-7.4072061791747214E-06;-2.7193762965201731E-05
3.4509887358968037E-06;1.2287901758364476E-06;-7.1215205235615366E-06;-1.8993588189312122E-05;-1.057250925945834E-05;-2.0222378365148569E-05
-5.64088054031556E-06;-9.20463800085004E-06;-1.2526732892518277E-05;-1.5538154577005061E-05;-6.8858523522027165E-06;-6.333516576155021E-06
-1.7447302152612857E-05;-1.9038328288004006E-05;-1.4161813967059816E-05;-8.3254823511138855E-06;3.2854881855530413E-06;1.0712845936890121E-05
-2.3689698359661203E-05;-2.1365471559896149E-05;-9.5024957138940442E-06;1.2135479985126961E-06;1.4187202645767159E-05;2.2579019558408846E-05
-2.0445324185340548E-05;-1.442439361292253E-05;-5.0836220747056989E-07;8.263345046718828E-06;1.9936961977869979E-05;2.2687738659641358E-05
-1.3147206099839863E-05;-6.0866444610778471E-06;7.2268699011504409E-06;1.0198869489046702E-05;2.0374076000990303E-05;1.6285513950124549E-05
-7.1797569378871859E-06;-2.8008872399490006E-06;1.0276719866254495E-05;7.5645708936453092E-06;1.7456476804141681E-05;1.036545813359431E-05
-3.2470687944521558E-06;-2.4984634492687218E-06;8.9119657152917391E-06;1.7531571297700438E-06;1.2159034509743895E-05;4.2516205790387656E-06
-1.1215361537340207E-06;-2.4352882505719833E-06;5.5828537371020926E-06;-3.5511674846581668E-06;6.7043898908361131E-06;-1.1158792340861835E-06
8.3065964249942489E-07;-2.2301356126486752E-06;2.0192259917829918E-06;-4.7922947132329218E-06;1.1885663492835669E-06;-2.5621591005842466E-06
5.1162371359503379E-06;1.4001419968066009E-07;-1.5800324924526394E-06;-2.0125469946995491E-06;-6.6962696284029769E-06;-2.1525611943802094E-06
1.0819269991251194E-05;5.5016697137997134E-06;-2.7754682438140059E-06;3.9291532130337119E-06;-1.35947382350652E-05;-1.5725165007660014E-06
1.3741524252538272E-05;1.015495052486587E-05;1.7368516561290266E-06;1.1921083297233216E-05;-1.2004672596409245E-05;1.7661327723673461E-06
1.1128612999100071E-05;1.0549143297359135E-05;9.87460929731711E-06;1.8161911159667509E-05;-1.2540037017829616E-06;7.6127678623083741E-06
4.6587000964833088E-06;8.1627306164965975E-06;1.6039622344518645E-05;1.9108169018944844E-05;1.1380922248035337E-05;1.0945438402448246E-05
-1.9416183441430781E-06;6.784448576836771E-06;1.6879906452536551E-05;1.4815078902609111E-05;1.8821524796679629E-05;8.03063032577234E-06
-6.7282964800287741E-06;6.8703077439934535E-06;1.0911548096854941E-05;6.9263964290380461E-06;1.7639844576883715E-05;5.6088685044592594E-08
-1.0632879212924491E-05;5.62884274029381E-06;-1.2299226721335847E-06;-2.9783532335502557E-06;9.4029565407909068E-06;-8.6071959738440667E-06
-1.6279437848193125E-05;1.4316816740312807E-06;-1.3629285268498498E-05;-1.2818116952108068E-05;2.6501525796946268E-06;-1.4249798626139348E-05
-2.4789924157409022E-05;-5.3217941243722607E-06;-1.817415311154457E-05;-1.9958437959717318E-05;6.6157710458644515E-06;-1.4636643835345057E-05
-3.3310564795920866E-05;-1.3654047186848831E-05;-1.2687636228082668E-05;-2.2203264484095467E-05;2.0622928567838198E-05;-8.5492172972466354E-06
-3.6442205570737144E-05;-2.0513121840917904E-05;-3.3115702826997739E-06;-2.0211078973051721E-05;3.3130635288037369E-05;3.0204286786618309E-07
-2.9686381027581794E-05;-2.0996667184894775E-05;3.0222734909761339E-06;-1.6764255702331739E-05;3.2708654518557929E-05;4.2324114825630358E-06
-1.5002831167478747E-05;-1.396318895195746E-05;6.1788554909854563E-06;-1.2198844146138255E-05;2.1181686658464205E-05;1.7643448058192054E-06
-1.5221694399483688E-06;-4.6494809696854928E-06;9.1857866923680051E-06;-5.5595051121862937E-06;1.0707956132316375E-05;-9.1002414250080091E-07
4.7641258698757893E-06;1.8897447697684558E-06;1.1930516152118448E-05;7.7942938351279043E-07;7.1663902822426586E-06;-1.1103153862556654E-06
4.5312549414867137E-06;4.5603751004264907E-06;1.2599653151381602E-05;2.6513382059865659E-06;8.0683982098948881E-06;-1.9090368944399248E-06
-2.3528571766402422E-06;7.9134966232125916E-07;8.2956921818953E-06;-2.9831793287900904E-06;1.0648549358535542E-05;-3.7745289911113495E-06
-1.6243007459463484E-05;-1.1814598193138262E-05;-4.69765365896676E-06;-1.8292441480818134E-05;1.1545353800496724E-05;-6.4778432876798719E-06
-3.1648991155433727E-05;-2.7170509887050732E-05;-2.3964654800779424E-05;-4.186644859513649E-05;7.6843363546543031E-06;-1.4695938708085757E-05
-4.0363576782814272E-05;-3.544280342997321E-05;-3.8945828310827684E-05;-6.4803157809986971E-05;1.4177484719865886E-06;-2.9360354380013761E-05
-3.9028829286435759E-05;-3.3908941948778418E-05;-4.0408486539028857E-05;-7.6068306671702387E-05;-1.3796572525930976E-06;-4.2159364722923969E-05
-2.8822714823032129E-05;-2.5263437167747066E-05;-2.8045790435236748E-05;-7.12849969223425E-05;7.7692438779538149E-07;-4.6021559754595443E-05
-1.1366033186163371E-05;-1.17697958962531E-05;-8.931044851236372E-06;-5.283101566097591E-05;2.4349883349269986E-06;-4.106121976472281E-05
7.9844477232418852E-06;1.8037340870619294E-06;6.8676980362775121E-06;-2.8376178967887802E-05;-1.1167496869643731E-06;-3.0179913054949732E-05
1.9123256931713403E-05;8.1658876988738543E-06;1.2175771680548051E-05;-9.8185895609673063E-06;-6.9474852511653518E-06;-1.7984477259841161E-05
1.8054292214775943E-05;6.1827482924641245E-06;7.7455891955519867E-06;-4.288354205632018E-06;-1.0308703019223956E-05;-1.0471102498096143E-05
1.0780530621586965E-05;1.2930713692195041E-06;-7.1497502774468731E-07;-8.5244782101705033E-06;-1.1495505649331651E-05;-9.817549579390007E-06
3.3566961048934243E-06;-3.3834130770848824E-06;-8.3280943119931539E-06;-1.5213047477192201E-05;-1.1684790416886579E-05;-1.1829634400107318E-05
-2.1248321923566329E-06;-7.919956397401772E-06;-1.2552943057992696E-05;-1.9024876493285672E-05;-1.0428110865636063E-05;-1.11049200958839E-05
-3.563433076446113E-06;-1.0080194470041966E-05;-1.31892834130425E-05;-1.7946018818924555E-05;-9.6258503365963873E-06;-7.8658243488825888E-06
-5.5218084152086369E-07;-7.167882257683464E-06;-1.1524385962972559E-05;-1.3202343482674662E-05;-1.0972205121451696E-05;-6.0344612249911983E-06
3.1528490556780561E-06;-1.26047018607457E-06;-8.1497698731142061E-06;-6.621646611206383E-06;-1.1302618928792262E-05;-5.3611764251318127E-06
5.7139588888679282E-06;3.8996635371372154E-06;-3.1889588764457432E-06;8.0355920195364193E-07;-8.90291776531367E-06;-3.0961043351835733E-06
1.0856804432663008E-05;8.77506777004714E-06;1.6851097068112217E-06;7.8846099239116569E-06;-9.1716947258517865E-06;-8.9045784613548373E-07
2.078949113026066E-05;1.4598573273557258E-05;4.7546548462154677E-06;1.4569679062284792E-05;-1.6034836284045194E-05;-2.8894211272466059E-08
3.2140367267894334E-05;1.9018219101457734E-05;7.20923793845414E-06;2.2074811401003792E-05;-2.4931129329440192E-05;3.0565922995460582E-06
4.2182846332030787E-05;2.11724862748136E-05;1.0794699617268454E-05;2.9421513435918505E-05;-3.1388146714762333E-05;8.2490271611049032E-06
5.0646960982512508E-05;2.3701951441510916E-05;1.3924203329801026E-05;3.3511098541104582E-05;-3.6722757652711483E-05;9.8091470995936656E-06
5.4196856796229513E-05;2.5498934826632735E-05;1.3654393396995594E-05;3.3078434021698976E-05;-4.0542463399233922E-05;7.5794991950662411E-06
4.9162759098959087E-05;2.1883037716046541E-05;9.6220752858971034E-06;2.9877873325275533E-05;-3.9540683813061985E-05;7.994835609228992E-06
3.8344177708255342E-05;1.3640503472537383E-05;3.3978499116043921E-06;2.7210409412085589E-05;-3.4946327796650948E-05;1.3569905939548206E-05
2.7896009802503026E-05;7.7848472793017848E-06;-2.9390579556386561E-06;2.7802730360927081E-05;-3.083506775814168E-05;2.0017883081625296E-05
2.0475915111046107E-05;8.7099808935895422E-06;-6.2236416425244058E-06;3.1837138523638388E-05;-2.6699556753570513E-05;2.3127157630048846E-05
1.5125657993956586E-05;1.4182108898450005E-05;-4.5422225350553354E-06;3.7379317844879427E-05;-1.966788052901192E-05;2.3197208946429422E-05
1.1085185628677705E-05;2.0810332555187959E-05;-2.5500848882091148E-07;4.18296127330371E-05;-1.1340194117498617E-05;2.1019280177849142E-05
7.4147985647829448E-06;2.5440430992394443E-05;2.3021396751052841E-06;4.2480420030466063E-05;-5.1126588896776607E-06;1.703998903807162E-05
2.7254406103962013E-06;2.4544247956498721E-05;1.2695321674192057E-06;3.8167241681576094E-05;-1.4559084429769956E-06;1.3622993725077373E-05
-6.9498955445790784E-07;2.0559435274377422E-05;-1.8502440694148922E-06;3.2277738655041744E-05;-1.1552545149569843E-06;1.1718303380664322E-05
1.3851408623305625E-06;2.0497501014887428E-05;-3.2875261680466376E-06;3.0858533561506468E-05;-4.6726670303772E-06;1.036103254661904E-05
8.4622820909060588E-06;2.658908604225675E-05;1.6810624065505645E-06;3.6608815407665785E-05;-6.781219684355494E-06;1.0019729365409035E-05
1.5632741244541067E-05;3.4712215437296938E-05;1.3484277333236449E-05;4.7227638905124309E-05;-2.1484639113046184E-06;1.2515423467827371E-05
1.7798707316438386E-05;3.8165288646483341E-05;2.6020664550087134E-05;5.669148211782778E-05;8.2219572336487489E-06;1.8526193471344439E-05
1.2250092205959207E-05;3.3003474433981246E-05;3.448232194278838E-05;5.8450917579596361E-05;2.2232229736829173E-05;2.5447443145615115E-05
1.2434729661487674E-07;2.0636344979214934E-05;3.73172410755116E-05;5.0193655084880417E-05;3.7192893778896724E-05;2.9557310105665483E-05
-1.4633370772230491E-05;4.2029526887367761E-06;3.0850056229792894E-05;3.3154737737170854E-05;4.5483427002023385E-05;2.8951785048434078E-05
-2.7154113997666692E-05;-1.068053090150993E-05;1.5022043595522882E-05;1.0167429285291393E-05;4.2176157593189574E-05;2.0847960186801324E-05
-3.4595667075081415E-05;-1.7016586713551719E-05;-1.277140296990052E-06;-1.2429118547906311E-05;3.3318526778091364E-05;4.5874681656454079E-06
-3.7051131014368904E-05;-1.4701340987495652E-05;-8.6525182089609561E-06;-2.6221082598022198E-05;2.8398612805407948E-05;-1.1519741610526545E-05
-3.3908836151422706E-05;-8.3399620088209122E-06;-3.4329023889559643E-06;-2.70334885236357E-05;3.0475933762466741E-05;-1.8693526514814785E-05
-2.5056005297794618E-05;-4.7686622896257071E-07;1.2100151665988995E-05;-1.8483992317476533E-05;3.7156156963783613E-05;-1.8007126088513964E-05
-1.5349408030495447E-05;5.6165868039302914E-06;3.0608364088818619E-05;-8.0291618494385743E-06;4.5957772119314063E-05;-1.3645748653368866E-05
-1.140092349972599E-05;4.3648642063956968E-06;4.3399348165168404E-05;-2.1377917144735743E-06;5.4800271664894394E-05;-6.5026559208692716E-06
-1.4886113145061526E-05;-5.8468629313183186E-06;4.3529278688611979E-05;-5.2110168961080145E-06;5.84153918336735E-05;6.35846035210304E-07
-2.2393621557508666E-05;-1.9360423082284915E-05;3.113926906745827E-05;-1.6746558947223919E-05;5.3532890624966939E-05;2.6138641350609962E-06
-2.9885901558305136E-05;-2.9615057093357569E-05;1.5724618361669263E-05;-3.0018327248784372E-05;4.56105199199744E-05;-4.0327015542680324E-07
-3.4396729840400904E-05;-3.4486407182999688E-05;5.7855223853810142E-06;-3.8157676159123518E-05;4.0182252225781916E-05;-3.6712689761238303E-06
-3.4179385956786509E-05;-3.4676314746088518E-05;1.7911293428705796E-06;-3.9493477823518839E-05;3.5970515299657087E-05;-4.8171630774303216E-06
-3.0250808823841087E-05;-3.2408550594756737E-05;2.206874234278631E-06;-3.6070779248658322E-05;3.2457683058119721E-05;-3.6622286539015852E-06
-2.6524922811035468E-05;-3.0889649466439608E-05;6.0125203349337106E-06;-3.2419601469206528E-05;3.2537443145969176E-05;-1.5299520027669205E-06
-2.6069223963464213E-05;-3.1796251002551892E-05;8.4676961939233628E-06;-3.3592552815787531E-05;3.4536920157387578E-05;-1.7963018132356392E-06
-2.8302237943503213E-05;-3.4390969369484464E-05;4.4908028965635672E-06;-3.9368848078438625E-05;3.2793040840066778E-05;-4.9778787089541611E-06
-3.2129152717324142E-05;-3.7485107255948417E-05;-4.63270227346806E-06;-4.4507681139804179E-05;2.7496450443856083E-05;-7.0225738838557622E-06
-3.8096447894297838E-05;-4.050570739009544E-05;-1.570698461867998E-05;-4.5134118142536422E-05;2.2389463275617858E-05;-4.6284107524409819E-06
-4.5975599048159093E-05;-4.32333444830307E-05;-2.9166962385506903E-05;-4.1576047570699749E-05;1.680863666265219E-05;1.6572969123309519E-06
-5.252505448534167E-05;-4.4564646493572383E-05;-4.3193524295039036E-05;-3.5897986418552673E-05;9.3315301903026338E-06;8.66666007501971E-06
-5.2569990097413762E-05;-4.1857321647203476E-05;-5.0780797651707351E-05;-2.8601772106833468E-05;1.7891924457064104E-06;1.3255549540370008E-05
-4.4056094143739753E-05;-3.3932963341558061E-05;-4.7333041207191477E-05;-1.9167745657542837E-05;-3.2769470634517236E-06;1.4765217684015224E-05
-2.9706500016956018E-05;-2.2508756018229077E-05;-3.5198828925974266E-05;-8.98361348715961E-06;-5.4923289090182473E-06;1.3525142531069467E-05
-1.3593412548415904E-05;-1.005476263549903E-05;-1.9521854916203383E-05;-1.5660027641906813E-07;-5.92844236778748E-06;9.8981623590799623E-06
7.1576923621515462E-07;1.1179485157301401E-06;-4.2180304046442624E-06;7.716831726745082E-06;-4.9337996408594171E-06;6.5988832110149423E-06
1.2002686775556968E-05;9.6431148033663075E-06;7.7420855611682084E-06;1.5583710263361217E-05;-4.2606012143887592E-06;5.94059545999491E-06
2.26553929617217E-05;1.6145406109806135E-05;1.4976046345041749E-05;2.217607388889965E-05;-7.6793466166799523E-06;6.0306677790935148E-06
3.4467928673365171E-05;2.2083100417826559E-05;1.8834831944641246E-05;2.6465247024505182E-05;-1.5633096728723925E-05;4.3821466066786231E-06
4.4236460612444645E-05;2.707946331921412E-05;2.2292284971950974E-05;3.0565607447116672E-05;-2.1944175640493671E-05;3.4861441279025518E-06
4.7065870646767095E-05;2.8399357324758002E-05;2.6357787264237686E-05;3.6641494765524615E-05;-2.0708083382529409E-05;8.2421374407666128E-06
4.2367819688940112E-05;2.4867464094134441E-05;2.6899861173871296E-05;4.2266661849164305E-05;-1.5467958515068816E-05;1.7399197755029864E-05
3.4424696826206946E-05;2.0036149309789802E-05;1.9563100138864136E-05;4.3178935884999664E-05;-1.4861596687342811E-05;2.3142786575209862E-05
2.7480620395187528E-05;1.7059139728234602E-05;5.0322570403934173E-06;3.7807060444544178E-05;-2.2448363354794111E-05;2.0747920716309576E-05
2.2154253942253651E-05;1.3651339517676157E-05;-1.3999556943441346E-05;2.7504223214650959E-05;-3.6153810885694994E-05;1.3852883696974802E-05
1.8594546628724031E-05;8.3032834950094263E-06;-3.3105586900566472E-05;1.6653742940650238E-05;-5.17001335292905E-05;8.3504594456408119E-06
1.8110660754341295E-05;4.6597766057227973E-06;-4.4057914802631604E-05;1.0755024669743099E-05;-6.21685755569729E-05;6.0952480640203012E-06
2.0109633727825357E-05;5.16892969893183E-06;-4.130649821389735E-05;1.249216586196093E-05;-6.1416131941722707E-05;7.3232361630291E-06
2.3316851150503419E-05;8.799774433703299E-06;-2.8091725617543196E-05;2.02622153635823E-05;-5.1408576768046619E-05;1.1462440929879002E-05
2.9082735082579408E-05;1.4885911519526255E-05;-1.2022218471411212E-05;2.9291229625421231E-05;-4.1104953553990622E-05;1.4405318105894977E-05
3.901535452665378E-05;2.2014212380626272E-05;9.67663377453953E-07;3.5385728000380717E-05;-3.8047691149199826E-05;1.3371515619754444E-05
4.9486444718957271E-05;2.5827967545499993E-05;7.4215559149372125E-06;3.7189541008155781E-05;-4.2064888804020057E-05;1.1361573462655788E-05
5.4595849487943735E-05;2.3775464470910018E-05;5.7081676160453384E-06;3.5088266284454393E-05;-4.8887681871898397E-05;1.1312801813544375E-05
5.55076447863524E-05;2.0009180318430002E-05;-2.9509453145947381E-06;3.1414671203086256E-05;-5.8458590100947139E-05;1.1405490884656254E-05
5.6117118158726217E-05;1.8554130681117585E-05;-1.529760031105057E-05;2.8789720043102367E-05;-7.1414718469776787E-05;1.0235589361984782E-05
5.3012969639661288E-05;1.6212668612270136E-05;-2.8582925778820366E-05;2.5591130649132042E-05;-8.1595895418481651E-05;9.378462036861906E-06
4.3278775841488352E-05;9.6837003345832117E-06;-3.9691586206692654E-05;1.7812486389588607E-05;-8.2970362048181013E-05;8.1287860550053955E-06
3.3217699970729406E-05;1.668626201180319E-06;-4.4492711699190006E-05;5.785760167807467E-06;-7.7710411669919412E-05;4.117133966627148E-06
2.8742796403857795E-05;-4.2202544078202959E-06;-4.0507290856380373E-05;-6.3353763363980471E-06;-6.9250087260238168E-05;-2.1151219285777512E-06
3.0313421859212967E-05;-5.5738043668176552E-06;-2.9893958080392602E-05;-1.6239748030884652E-05;-6.0207379939605569E-05;-1.0665943664066997E-05
3.7545493169553339E-05;6.8426770908342769E-07;-1.81996391299121E-05;-2.3565436263926984E-05;-5.5745132299465439E-05;-2.424970397301041E-05
